x	y	data
5.0	4.0	0.0
6.0	4.0	0.0
7.0	4.0	0.0
8.0	4.0	0.0
9.0	4.0	0.0
10.0	4.0	0.0
11.0	4.0	0.0
12.0	4.0	0.0
13.0	4.0	0.0
14.0	4.0	0.0
15.0	4.0	0.0
16.0	4.0	0.0
17.0	4.0	0.0
18.0	4.0	0.0
19.0	4.0	0.0
20.0	4.0	0.0
21.0	4.0	0.0
22.0	4.0	0.0
23.0	4.0	0.0
24.0	4.0	0.0
25.0	4.0	0.0
26.0	4.0	0.0
27.0	4.0	0.0
28.0	4.0	0.0
1.0	5.0	0.0
2.0	5.0	0.0
3.0	5.0	0.0
4.0	5.0	0.0
5.0	5.0	0.0
6.0	5.0	0.0
7.0	5.0	0.0
8.0	5.0	0.0
9.0	5.0	0.0
10.0	5.0	0.0
11.0	5.0	0.0
12.0	5.0	0.0
13.0	5.0	0.0
14.0	5.0	0.0
15.0	5.0	0.0
16.0	5.0	0.0
17.0	5.0	0.0
18.0	5.0	0.0
19.0	5.0	0.0
20.0	5.0	0.0
21.0	5.0	0.0
22.0	5.0	0.0
23.0	5.0	0.0
24.0	5.0	0.0
25.0	5.0	0.0
26.0	5.0	0.0
27.0	5.0	0.0
28.0	5.0	0.0
1.0	6.0	0.0
2.0	6.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
6.0	6.0	0.0
7.0	6.0	0.0
8.0	6.0	0.0
9.0	6.0	0.0
10.0	6.0	0.0
11.0	6.0	0.0
12.0	6.0	0.0
13.0	6.0	0.0
14.0	6.0	0.0
15.0	6.0	0.0
16.0	6.0	0.0
17.0	6.0	0.0
18.0	6.0	0.0
19.0	6.0	0.0
20.0	6.0	0.0
21.0	6.0	0.0
22.0	6.0	0.0
23.0	6.0	0.0
24.0	6.0	0.0
25.0	6.0	0.0
26.0	6.0	0.0
27.0	6.0	0.0
28.0	6.0	0.0
1.0	7.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
6.0	7.0	0.0
7.0	7.0	0.0
8.0	7.0	0.0
9.0	7.0	0.0
10.0	7.0	0.0
11.0	7.0	0.0
12.0	7.0	0.0
13.0	7.0	0.0
14.0	7.0	0.0
15.0	7.0	0.0
16.0	7.0	0.0
17.0	7.0	0.0
18.0	7.0	0.0
19.0	7.0	0.0
20.0	7.0	0.0
21.0	7.0	0.0
22.0	7.0	0.0
23.0	7.0	0.0
24.0	7.0	0.0
25.0	7.0	0.0
26.0	7.0	0.0
27.0	7.0	0.0
28.0	7.0	0.0
1.0	8.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
7.0	8.0	0.0
8.0	8.0	0.0
9.0	8.0	0.0
10.0	8.0	0.0
11.0	8.0	0.0
12.0	8.0	0.0
13.0	8.0	0.0
14.0	8.0	0.0
15.0	8.0	0.0
16.0	8.0	0.0
17.0	8.0	0.0
18.0	8.0	0.0
19.0	8.0	0.0
20.0	8.0	0.0
21.0	8.0	109.32237490108054
22.0	8.0	0.0
23.0	8.0	0.0
24.0	8.0	0.0
25.0	8.0	0.0
26.0	8.0	0.0
27.0	8.0	0.0
28.0	8.0	0.0
1.0	9.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
7.0	9.0	0.0
8.0	9.0	0.0
9.0	9.0	-162.30375211278326
10.0	9.0	-101.10078116863683
11.0	9.0	0.0
12.0	9.0	-233.2244983437186
13.0	9.0	-99.46499045166023
14.0	9.0	0.0
15.0	9.0	0.0
16.0	9.0	0.0
17.0	9.0	0.0
18.0	9.0	0.0
19.0	9.0	0.0
20.0	9.0	0.0
21.0	9.0	0.0
22.0	9.0	0.0
23.0	9.0	0.0
24.0	9.0	0.0
25.0	9.0	0.0
26.0	9.0	0.0
27.0	9.0	0.0
28.0	9.0	0.0
1.0	10.0	0.0
2.0	10.0	0.0
3.0	10.0	0.0
4.0	10.0	0.0
5.0	10.0	0.0
6.0	10.0	0.0
7.0	10.0	-183.24662775470435
8.0	10.0	-105.3981393906481
9.0	10.0	-108.55137182888262
10.0	10.0	0.0
11.0	10.0	-99.25632667276408
12.0	10.0	-184.18133782137033
13.0	10.0	0.0
14.0	10.0	0.0
15.0	10.0	0.0
16.0	10.0	0.0
17.0	10.0	0.0
18.0	10.0	0.0
19.0	10.0	0.0
20.0	10.0	85.04882464044012
21.0	10.0	0.0
22.0	10.0	0.0
23.0	10.0	34.2434756481846
24.0	10.0	0.0
25.0	10.0	0.0
26.0	10.0	0.0
27.0	10.0	0.0
28.0	10.0	0.0
1.0	11.0	0.0
2.0	11.0	0.0
3.0	11.0	0.0
4.0	11.0	0.0
5.0	11.0	0.0
6.0	11.0	0.0
7.0	11.0	-81.18583784762212
8.0	11.0	-79.20937440679347
9.0	11.0	0.0
10.0	11.0	0.0
11.0	11.0	0.0
12.0	11.0	0.0
13.0	11.0	0.0
14.0	11.0	-82.4110008911103
15.0	11.0	0.0
16.0	11.0	-127.73402525306359
17.0	11.0	0.0
18.0	11.0	0.0
19.0	11.0	0.0
20.0	11.0	0.0
21.0	11.0	0.0
22.0	11.0	0.0
23.0	11.0	91.38154734837107
24.0	11.0	0.0
25.0	11.0	0.0
26.0	11.0	-114.95750692661983
27.0	11.0	0.0
28.0	11.0	0.0
1.0	12.0	0.0
2.0	12.0	0.0
3.0	12.0	0.0
4.0	12.0	0.0
5.0	12.0	0.0
6.0	12.0	0.0
7.0	12.0	-134.54931817756193
8.0	12.0	-73.07920536053281
9.0	12.0	-148.13346109784095
10.0	12.0	-39.2954745185342
11.0	12.0	0.0
12.0	12.0	0.0
13.0	12.0	0.0
14.0	12.0	0.0
15.0	12.0	0.0
16.0	12.0	0.0
17.0	12.0	0.0
18.0	12.0	0.0
19.0	12.0	0.0
20.0	12.0	0.0
21.0	12.0	0.0
22.0	12.0	0.0
23.0	12.0	0.0
24.0	12.0	0.0
25.0	12.0	0.0
26.0	12.0	-151.0537157366954
27.0	12.0	0.0
28.0	12.0	0.0
1.0	13.0	0.0
2.0	13.0	0.0
3.0	13.0	0.0
4.0	13.0	0.0
5.0	13.0	0.0
6.0	13.0	0.0
7.0	13.0	0.0
8.0	13.0	-113.38334603973964
9.0	13.0	0.0
10.0	13.0	-54.90545857706382
11.0	13.0	0.0
12.0	13.0	0.0
13.0	13.0	0.0
14.0	13.0	153.68333124942578
15.0	13.0	0.0
16.0	13.0	0.0
17.0	13.0	0.0
18.0	13.0	0.0
19.0	13.0	0.0
20.0	13.0	0.0
21.0	13.0	0.0
22.0	13.0	0.0
23.0	13.0	0.0
24.0	13.0	0.0
25.0	13.0	0.0
26.0	13.0	0.0
27.0	13.0	0.0
28.0	13.0	0.0
1.0	14.0	0.0
2.0	14.0	0.0
3.0	14.0	0.0
4.0	14.0	0.0
5.0	14.0	0.0
6.0	14.0	0.0
7.0	14.0	0.0
8.0	14.0	0.0
9.0	14.0	0.0
10.0	14.0	0.0
11.0	14.0	0.0
12.0	14.0	0.0
13.0	14.0	56.20645463328264
14.0	14.0	83.33878448917743
15.0	14.0	0.0
16.0	14.0	0.0
17.0	14.0	0.0
18.0	14.0	0.0
19.0	14.0	0.0
20.0	14.0	0.0
21.0	14.0	0.0
22.0	14.0	64.82097925359783
23.0	14.0	0.0
24.0	14.0	0.0
25.0	14.0	-133.06327538416727
26.0	14.0	0.0
27.0	14.0	0.0
28.0	14.0	0.0
1.0	15.0	0.0
2.0	15.0	0.0
3.0	15.0	0.0
4.0	15.0	0.0
5.0	15.0	93.83733863918069
6.0	15.0	0.0
7.0	15.0	0.0
8.0	15.0	0.0
9.0	15.0	0.0
10.0	15.0	0.0
11.0	15.0	0.0
12.0	15.0	0.0
13.0	15.0	160.0502408668894
14.0	15.0	168.9574595478374
15.0	15.0	161.6069793711426
16.0	15.0	0.0
17.0	15.0	48.660106817598
18.0	15.0	0.0
19.0	15.0	0.0
20.0	15.0	0.0
21.0	15.0	0.0
22.0	15.0	0.0
23.0	15.0	0.0
24.0	15.0	0.0
25.0	15.0	0.0
26.0	15.0	0.0
27.0	15.0	0.0
28.0	15.0	0.0
1.0	16.0	0.0
2.0	16.0	0.0
3.0	16.0	0.0
4.0	16.0	0.0
5.0	16.0	153.2185899469074
6.0	16.0	0.0
7.0	16.0	0.0
8.0	16.0	0.0
9.0	16.0	-46.04534786079832
10.0	16.0	0.0
11.0	16.0	0.0
12.0	16.0	0.0
13.0	16.0	0.0
14.0	16.0	0.0
15.0	16.0	0.0
16.0	16.0	0.0
17.0	16.0	0.0
18.0	16.0	0.0
19.0	16.0	0.0
20.0	16.0	174.9273766810469
21.0	16.0	0.0
22.0	16.0	0.0
23.0	16.0	0.0
24.0	16.0	0.0
25.0	16.0	0.0
26.0	16.0	-86.53573228476382
27.0	16.0	0.0
28.0	16.0	0.0
1.0	17.0	0.0
2.0	17.0	0.0
3.0	17.0	0.0
4.0	17.0	0.0
5.0	17.0	172.71009367937074
6.0	17.0	0.0
7.0	17.0	0.0
8.0	17.0	0.0
9.0	17.0	0.0
10.0	17.0	0.0
11.0	17.0	0.0
12.0	17.0	0.0
13.0	17.0	0.0
14.0	17.0	0.0
15.0	17.0	0.0
16.0	17.0	0.0
17.0	17.0	0.0
18.0	17.0	0.0
19.0	17.0	0.0
20.0	17.0	0.0
21.0	17.0	155.458991178619
22.0	17.0	0.0
23.0	17.0	0.0
24.0	17.0	0.0
25.0	17.0	-84.2612426340752
26.0	17.0	-84.08155354096628
27.0	17.0	0.0
28.0	17.0	0.0
1.0	18.0	0.0
2.0	18.0	0.0
3.0	18.0	0.0
4.0	18.0	0.0
5.0	18.0	0.0
6.0	18.0	91.95122277774153
7.0	18.0	0.0
8.0	18.0	-167.41599987329158
9.0	18.0	0.0
10.0	18.0	-47.41616933851485
11.0	18.0	0.0
12.0	18.0	0.0
13.0	18.0	0.0
14.0	18.0	0.0
15.0	18.0	0.0
16.0	18.0	0.0
17.0	18.0	-133.10733185249663
18.0	18.0	0.0
19.0	18.0	0.0
20.0	18.0	0.0
21.0	18.0	165.6772656572277
22.0	18.0	0.0
23.0	18.0	0.0
24.0	18.0	0.0
25.0	18.0	0.0
26.0	18.0	0.0
27.0	18.0	0.0
28.0	18.0	0.0
1.0	19.0	0.0
2.0	19.0	0.0
3.0	19.0	0.0
4.0	19.0	0.0
5.0	19.0	0.0
6.0	19.0	140.25679506127645
7.0	19.0	0.0
8.0	19.0	0.0
9.0	19.0	-105.7400566952083
10.0	19.0	0.0
11.0	19.0	-29.86740475696917
12.0	19.0	0.0
13.0	19.0	-117.98469897317524
14.0	19.0	-80.73648712281494
15.0	19.0	-152.22082196506247
16.0	19.0	-71.19023131788057
17.0	19.0	-109.24645118987117
18.0	19.0	0.0
19.0	19.0	0.0
20.0	19.0	0.0
21.0	19.0	0.0
22.0	19.0	170.41013022033187
23.0	19.0	0.0
24.0	19.0	0.0
25.0	19.0	0.0
26.0	19.0	0.0
27.0	19.0	0.0
28.0	19.0	0.0
1.0	20.0	0.0
2.0	20.0	0.0
3.0	20.0	0.0
4.0	20.0	0.0
5.0	20.0	0.0
6.0	20.0	178.22088804104715
7.0	20.0	0.0
8.0	20.0	0.0
9.0	20.0	0.0
10.0	20.0	0.0
11.0	20.0	0.0
12.0	20.0	0.0
13.0	20.0	0.0
14.0	20.0	0.0
15.0	20.0	-139.47386293076943
16.0	20.0	-186.365032684184
17.0	20.0	-56.094364340416554
18.0	20.0	0.0
19.0	20.0	0.0
20.0	20.0	0.0
21.0	20.0	0.0
22.0	20.0	122.63067261005205
23.0	20.0	111.11228109068371
24.0	20.0	0.0
25.0	20.0	0.0
26.0	20.0	0.0
27.0	20.0	0.0
28.0	20.0	0.0
1.0	21.0	0.0
2.0	21.0	0.0
3.0	21.0	0.0
4.0	21.0	0.0
5.0	21.0	0.0
6.0	21.0	140.26779490339763
7.0	21.0	0.0
8.0	21.0	0.0
9.0	21.0	0.0
10.0	21.0	0.0
11.0	21.0	-114.67464910753351
12.0	21.0	0.0
13.0	21.0	0.0
14.0	21.0	0.0
15.0	21.0	-50.81762818183056
16.0	21.0	0.0
17.0	21.0	0.0
18.0	21.0	0.0
19.0	21.0	0.0
20.0	21.0	0.0
21.0	21.0	0.0
22.0	21.0	179.8162293417947
23.0	21.0	0.0
24.0	21.0	0.0
25.0	21.0	0.0
26.0	21.0	0.0
27.0	21.0	0.0
28.0	21.0	0.0
1.0	22.0	0.0
2.0	22.0	0.0
3.0	22.0	0.0
4.0	22.0	0.0
5.0	22.0	0.0
6.0	22.0	93.98709517591722
7.0	22.0	0.0
8.0	22.0	0.0
9.0	22.0	0.0
10.0	22.0	0.0
11.0	22.0	0.0
12.0	22.0	-84.9925458936616
13.0	22.0	-149.21761472999347
14.0	22.0	-85.11503160952742
15.0	22.0	-33.79184483090326
16.0	22.0	0.0
17.0	22.0	0.0
18.0	22.0	0.0
19.0	22.0	0.0
20.0	22.0	0.0
21.0	22.0	0.0
22.0	22.0	0.0
23.0	22.0	0.0
24.0	22.0	0.0
25.0	22.0	0.0
26.0	22.0	0.0
27.0	22.0	0.0
28.0	22.0	0.0
1.0	23.0	0.0
2.0	23.0	0.0
3.0	23.0	0.0
4.0	23.0	0.0
5.0	23.0	0.0
6.0	23.0	58.14942643496013
7.0	23.0	0.0
8.0	23.0	0.0
9.0	23.0	0.0
10.0	23.0	0.0
11.0	23.0	0.0
12.0	23.0	0.0
13.0	23.0	0.0
14.0	23.0	0.0
15.0	23.0	0.0
16.0	23.0	0.0
17.0	23.0	0.0
18.0	23.0	0.0
19.0	23.0	0.0
20.0	23.0	0.0
21.0	23.0	0.0
22.0	23.0	0.0
23.0	23.0	0.0
24.0	23.0	0.0
25.0	23.0	0.0
26.0	23.0	0.0
27.0	23.0	0.0
28.0	23.0	0.0
1.0	24.0	0.0
2.0	24.0	0.0
3.0	24.0	0.0
4.0	24.0	0.0
5.0	24.0	0.0
6.0	24.0	0.0
7.0	24.0	0.0
8.0	24.0	0.0
9.0	24.0	0.0
10.0	24.0	0.0
11.0	24.0	0.0
12.0	24.0	0.0
13.0	24.0	0.0
14.0	24.0	0.0
15.0	24.0	0.0
16.0	24.0	0.0
17.0	24.0	0.0
18.0	24.0	0.0
19.0	24.0	0.0
20.0	24.0	0.0
21.0	24.0	0.0
22.0	24.0	0.0
23.0	24.0	0.0
24.0	24.0	0.0
25.0	24.0	0.0
26.0	24.0	0.0
27.0	24.0	0.0
28.0	24.0	0.0
1.0	25.0	0.0
2.0	25.0	0.0
3.0	25.0	0.0
4.0	25.0	0.0
5.0	25.0	0.0
6.0	25.0	0.0
7.0	25.0	0.0
8.0	25.0	0.0
9.0	25.0	0.0
10.0	25.0	0.0
11.0	25.0	0.0
12.0	25.0	0.0
13.0	25.0	0.0
14.0	25.0	0.0
15.0	25.0	0.0
16.0	25.0	0.0
17.0	25.0	0.0
18.0	25.0	0.0
19.0	25.0	0.0
20.0	25.0	0.0
21.0	25.0	0.0
22.0	25.0	0.0
23.0	25.0	0.0
24.0	25.0	0.0
25.0	25.0	0.0
26.0	25.0	0.0
27.0	25.0	0.0
28.0	25.0	0.0
1.0	26.0	0.0
2.0	26.0	0.0
3.0	26.0	0.0
4.0	26.0	0.0
5.0	26.0	0.0
6.0	26.0	0.0
7.0	26.0	0.0
8.0	26.0	0.0
9.0	26.0	0.0
10.0	26.0	0.0
11.0	26.0	0.0
12.0	26.0	0.0
13.0	26.0	0.0
14.0	26.0	0.0
15.0	26.0	0.0
16.0	26.0	0.0
17.0	26.0	0.0
18.0	26.0	0.0
19.0	26.0	0.0
20.0	26.0	0.0
21.0	26.0	0.0
22.0	26.0	0.0
23.0	26.0	0.0
24.0	26.0	0.0
25.0	26.0	0.0
26.0	26.0	0.0
27.0	26.0	0.0
28.0	26.0	0.0
1.0	27.0	0.0
2.0	27.0	0.0
3.0	27.0	0.0
4.0	27.0	0.0
5.0	27.0	0.0
6.0	27.0	0.0
7.0	27.0	0.0
8.0	27.0	0.0
9.0	27.0	0.0
10.0	27.0	0.0
11.0	27.0	0.0
12.0	27.0	0.0
13.0	27.0	0.0
14.0	27.0	0.0
15.0	27.0	0.0
16.0	27.0	0.0
17.0	27.0	0.0
18.0	27.0	0.0
19.0	27.0	0.0
20.0	27.0	0.0
21.0	27.0	0.0
22.0	27.0	0.0
23.0	27.0	0.0
24.0	27.0	0.0
25.0	27.0	0.0
26.0	27.0	0.0
27.0	27.0	0.0
28.0	27.0	0.0
1.0	28.0	0.0
2.0	28.0	0.0
3.0	28.0	0.0
4.0	28.0	0.0
5.0	28.0	0.0
6.0	28.0	0.0
7.0	28.0	0.0
8.0	28.0	0.0
9.0	28.0	0.0
10.0	28.0	0.0
11.0	28.0	0.0
12.0	28.0	0.0
13.0	28.0	0.0
14.0	28.0	0.0
15.0	28.0	0.0
16.0	28.0	0.0
17.0	28.0	0.0
18.0	28.0	0.0
19.0	28.0	0.0
20.0	28.0	0.0
21.0	28.0	0.0
22.0	28.0	0.0
23.0	28.0	0.0
24.0	28.0	0.0
25.0	28.0	0.0
26.0	28.0	0.0
27.0	28.0	0.0
28.0	28.0	0.0
