x	y	data
8.0	4.0	0.5737936540362334
9.0	4.0	-0.3233290408415242
10.0	4.0	-0.9909819299690277
11.0	4.0	-1.1911269019958663
12.0	4.0	-1.381478355663252
13.0	4.0	-1.1746589649935324
14.0	4.0	-0.6109921293012834
15.0	4.0	0.2457385540373061
16.0	4.0	0.5567042411086782
17.0	4.0	0.66370608509143
18.0	4.0	0.8388923798728235
19.0	4.0	0.9045438396322681
20.0	4.0	0.957453435588054
21.0	4.0	1.1483651599314546
22.0	4.0	1.69142788757879
23.0	4.0	1.3230638944043112
24.0	4.0	0.9943495615008384
25.0	4.0	0.9012038687139107
26.0	4.0	0.7937405192419233
27.0	4.0	1.0
28.0	4.0	1.0
1.0	5.0	1.0
2.0	5.0	1.0
3.0	5.0	1.0
4.0	5.0	1.0
5.0	5.0	1.0970043720860878
6.0	5.0	1.1844173539362959
7.0	5.0	0.8373091998297489
8.0	5.0	-0.001465894880962569
9.0	5.0	-1.80389927560729
10.0	5.0	-2.8414283638143045
11.0	5.0	-3.28614843685167
12.0	5.0	-3.348837415465923
13.0	5.0	-3.426778813974611
14.0	5.0	-2.683331797780823
15.0	5.0	-1.360811488964292
16.0	5.0	-0.28057591167809254
17.0	5.0	-0.2648100988485736
18.0	5.0	0.042268000952229934
19.0	5.0	0.13090697518540134
20.0	5.0	0.7660139969962015
21.0	5.0	1.5807982050959672
22.0	5.0	2.383960019875068
23.0	5.0	1.9356346817750614
24.0	5.0	0.1404007866269451
25.0	5.0	-0.8688179467604743
26.0	5.0	-1.3587552143890032
27.0	5.0	0.9065381830728092
28.0	5.0	0.9895796321539703
1.0	6.0	1.0
2.0	6.0	1.0
3.0	6.0	1.0
4.0	6.0	1.0
5.0	6.0	1.746693459726494
6.0	6.0	1.7561483658150223
7.0	6.0	0.3917103466120832
8.0	6.0	-2.1414454744124107
9.0	6.0	-4.674537423769964
10.0	6.0	-6.817767616228536
11.0	6.0	-7.142513502992828
12.0	6.0	-5.7201825787212455
13.0	6.0	-5.736464976514208
14.0	6.0	-4.330548744703748
15.0	6.0	-3.4025913313080194
16.0	6.0	-2.38830038656681
17.0	6.0	-1.2268388776098649
18.0	6.0	-0.4282337794068968
19.0	6.0	0.017811721904420555
20.0	6.0	1.0372120812442724
21.0	6.0	2.68064726468952
22.0	6.0	5.019859734343906
23.0	6.0	4.651585705114709
24.0	6.0	1.1799317508240896
25.0	6.0	-2.248849830364418
26.0	6.0	-2.0215637286496846
27.0	6.0	0.5582739521988247
28.0	6.0	0.9616352421852417
1.0	7.0	1.0
2.0	7.0	1.0
3.0	7.0	1.0
4.0	7.0	1.0
5.0	7.0	1.7488714290592793
6.0	7.0	1.8160105322856002
7.0	7.0	-0.09698149203581206
8.0	7.0	-5.169125448807395
9.0	7.0	-9.897975795395793
10.0	7.0	-10.4709302798421
11.0	7.0	-10.99703186760875
12.0	7.0	-8.94288432387719
13.0	7.0	-6.599979027545579
14.0	7.0	-4.16755312013437
15.0	7.0	-4.007776889251623
16.0	7.0	-4.136569611691816
17.0	7.0	-3.2384062769413204
18.0	7.0	-1.6846256935712538
19.0	7.0	0.494577489394572
20.0	7.0	2.257850778173706
21.0	7.0	5.948681373313905
22.0	7.0	9.32011203966925
23.0	7.0	8.084706525297246
24.0	7.0	1.5866279495158127
25.0	7.0	-3.6238193789664415
26.0	7.0	-3.5206667910268017
27.0	7.0	-0.1695319430428247
28.0	7.0	0.9474250039317088
1.0	8.0	1.0
2.0	8.0	1.0
3.0	8.0	1.0
4.0	8.0	1.0001095833230087
5.0	8.0	1.9358015802469168
6.0	8.0	1.3112020920615897
7.0	8.0	-4.191783799786286
8.0	8.0	-9.98737237430227
9.0	8.0	-16.066348018667167
10.0	8.0	-15.0128508611211
11.0	8.0	-14.93273615322548
12.0	8.0	-14.138727347157406
13.0	8.0	-9.728587706092965
14.0	8.0	-5.279121274555892
15.0	8.0	-5.384559950316706
16.0	8.0	-4.8330777083067975
17.0	8.0	-5.369979637907604
18.0	8.0	-2.8494614493301125
19.0	8.0	0.6057225960223811
20.0	8.0	4.780305441139811
21.0	8.0	9.679269160876178
22.0	8.0	12.880801163116997
23.0	8.0	8.62032270441481
24.0	8.0	1.654915294429103
25.0	8.0	-5.823048612265639
26.0	8.0	-7.798096840695438
27.0	8.0	-1.1901846475881541
28.0	8.0	0.9217434157771743
1.0	9.0	1.0
2.0	9.0	1.0
3.0	9.0	1.0
4.0	9.0	1.0000566810286493
5.0	9.0	2.5155751822824546
6.0	9.0	0.21022296285394798
7.0	9.0	-10.07247786008194
8.0	9.0	-18.332933084966733
9.0	9.0	-21.910736870229297
10.0	9.0	-20.786461972558598
11.0	9.0	-18.732456337655904
12.0	9.0	-18.37968051507471
13.0	9.0	-11.431200955942016
14.0	9.0	-5.554771564208446
15.0	9.0	-3.968270146479403
16.0	9.0	-6.718351772213686
17.0	9.0	-9.563503365074293
18.0	9.0	-4.936418152310643
19.0	9.0	2.6381288641949974
20.0	9.0	8.952434644868372
21.0	9.0	13.802827050079172
22.0	9.0	16.1715590774167
23.0	9.0	13.375636415751433
24.0	9.0	4.310430511312307
25.0	9.0	-7.537655065191192
26.0	9.0	-11.097895769915002
27.0	9.0	-2.142566854063214
28.0	9.0	0.9138876691637309
1.0	10.0	1.0
2.0	10.0	1.0
3.0	10.0	1.0
4.0	10.0	1.400816171099366
5.0	10.0	3.5039906387908073
6.0	10.0	1.304788907400118
7.0	10.0	-14.651701690920532
8.0	10.0	-26.425544626328147
9.0	10.0	-28.688766790424335
10.0	10.0	-25.311195640751663
11.0	10.0	-22.268261935374994
12.0	10.0	-19.40888996023954
13.0	10.0	-10.934217112131286
14.0	10.0	-8.169706768663636
15.0	10.0	-5.206786863457162
16.0	10.0	-9.089359512358843
17.0	10.0	-11.833477664446631
18.0	10.0	-6.090507672915826
19.0	10.0	5.790157479860301
20.0	10.0	13.156995792620561
21.0	10.0	17.367110421784766
22.0	10.0	19.326431050484363
23.0	10.0	15.471313567767032
24.0	10.0	5.3242597774467315
25.0	10.0	-9.02843477976922
26.0	10.0	-14.950125455005633
27.0	10.0	-2.860121792161643
28.0	10.0	0.9046584164596096
1.0	11.0	1.0
2.0	11.0	1.0
3.0	11.0	1.0161368055592193
4.0	11.0	1.483674609011495
5.0	11.0	6.104068949986532
6.0	11.0	5.070679933956367
7.0	11.0	-15.35157796166662
8.0	11.0	-35.276311119044706
9.0	11.0	-35.70755871157645
10.0	11.0	-27.32022089697534
11.0	11.0	-19.560895746699007
12.0	11.0	-16.870137926986573
13.0	11.0	-9.269973882001082
14.0	11.0	-8.224289741439435
15.0	11.0	-6.5704623986161685
16.0	11.0	-12.30695079279328
17.0	11.0	-11.823908079900086
18.0	11.0	-1.264061917157954
19.0	11.0	9.33612093447565
20.0	11.0	13.442337212051553
21.0	11.0	16.384257158920853
22.0	11.0	18.701130829144972
23.0	11.0	14.912098305493354
24.0	11.0	2.2299729376931183
25.0	11.0	-16.11312730820726
26.0	11.0	-23.032827573978338
27.0	11.0	-3.9664158635748925
28.0	11.0	0.2633724271962333
1.0	12.0	1.0
2.0	12.0	1.0
3.0	12.0	1.0290837783037114
4.0	12.0	1.8426139254331997
5.0	12.0	8.103073829643948
6.0	12.0	7.673167807353821
7.0	12.0	-15.034736933540445
8.0	12.0	-38.11396693218291
9.0	12.0	-36.72059095618734
10.0	12.0	-23.31297787182819
11.0	12.0	-11.638071048825408
12.0	12.0	-9.527284251756502
13.0	12.0	-2.643456788752825
14.0	12.0	-1.4399083022638244
15.0	12.0	-5.375756568584368
16.0	12.0	-10.519225789482674
17.0	12.0	-7.863556693295902
18.0	12.0	-2.445699461335556
19.0	12.0	4.86061894511243
20.0	12.0	9.663220744924425
21.0	12.0	12.487750565320852
22.0	12.0	12.696215387245399
23.0	12.0	8.703053883652323
24.0	12.0	-6.289372105222427
25.0	12.0	-20.70847239814759
26.0	12.0	-24.569381783891245
27.0	12.0	-5.305711209660994
28.0	12.0	0.5181371306555963
1.0	13.0	1.0
2.0	13.0	1.0
3.0	13.0	1.0165768744519805
4.0	13.0	2.4278139898188766
5.0	13.0	11.53542844250087
6.0	13.0	13.441271906518939
7.0	13.0	-11.024749662624169
8.0	13.0	-34.57101482125923
9.0	13.0	-30.380174390093767
10.0	13.0	-14.949775380634703
11.0	13.0	-0.08208582955174903
12.0	13.0	3.306028504648921
13.0	13.0	9.471683654198054
14.0	13.0	10.416169522360976
15.0	13.0	6.552302496448463
16.0	13.0	7.67241715062144
17.0	13.0	3.1031874739458694
18.0	13.0	0.08473563669151019
19.0	13.0	0.6059526813351496
20.0	13.0	1.2215865367902994
21.0	13.0	4.88534795156303
22.0	13.0	6.301184839342153
23.0	13.0	2.6743658133245782
24.0	13.0	-7.469870365255022
25.0	13.0	-21.575382233660413
26.0	13.0	-21.532605069961704
27.0	13.0	-5.6982691809734565
28.0	13.0	0.5796889202278698
1.0	14.0	1.0
2.0	14.0	1.0
3.0	14.0	1.4963464576044732
4.0	14.0	3.0147939421650083
5.0	14.0	15.308096286606801
6.0	14.0	21.026278599852986
7.0	14.0	-2.8533138697656395
8.0	14.0	-26.287553564377355
9.0	14.0	-19.350163551848386
10.0	14.0	-4.274315495842421
11.0	14.0	8.432275783869514
12.0	14.0	17.99383397694445
13.0	14.0	29.109135322356885
14.0	14.0	38.50644116127845
15.0	14.0	42.52791611362534
16.0	14.0	35.1379748426213
17.0	14.0	17.02069278166705
18.0	14.0	3.220265810793883
19.0	14.0	0.17469803765261505
20.0	14.0	3.0619961840207264
21.0	14.0	5.252155404727536
22.0	14.0	9.229863028333881
23.0	14.0	6.572499381603308
24.0	14.0	-6.417958751516867
25.0	14.0	-24.011062231560288
26.0	14.0	-22.99676089675653
27.0	14.0	-7.189226566651916
28.0	14.0	0.37957734356407524
1.0	15.0	1.0
2.0	15.0	1.0119323600563432
3.0	15.0	1.3717383101467893
4.0	15.0	4.072680661808894
5.0	15.0	17.20450023809021
6.0	15.0	25.61801981513352
7.0	15.0	2.398085038858991
8.0	15.0	-17.225838856818097
9.0	15.0	-15.488005509388966
10.0	15.0	1.3050903984873232
11.0	15.0	17.986775797807
12.0	15.0	31.733255795716204
13.0	15.0	48.10724438371211
14.0	15.0	55.172952748244384
15.0	15.0	46.770435124116496
16.0	15.0	30.908813365383736
17.0	15.0	16.91932151212898
18.0	15.0	7.174328176537623
19.0	15.0	3.204752055009523
20.0	15.0	6.80050203961229
21.0	15.0	10.777543094539952
22.0	15.0	12.399127557496538
23.0	15.0	7.96904329571241
24.0	15.0	-5.054710556432896
25.0	15.0	-21.95267409171468
26.0	15.0	-20.740298846005924
27.0	15.0	-6.454088440838544
28.0	15.0	0.2628530766695704
1.0	16.0	1.0
2.0	16.0	1.0150748592232466
3.0	16.0	1.4517143250675815
4.0	16.0	4.689031282687404
5.0	16.0	18.680208689575696
6.0	16.0	31.630282117795062
7.0	16.0	5.449235359889552
8.0	16.0	-17.225335559922122
9.0	16.0	-16.10929845731279
10.0	16.0	-2.4093522649797956
11.0	16.0	11.651837902157583
12.0	16.0	21.670989930266305
13.0	16.0	28.76847947518441
14.0	16.0	26.63444356790135
15.0	16.0	15.432058169195392
16.0	16.0	0.7587605355312537
17.0	16.0	-4.8988985521445905
18.0	16.0	-2.702378602726151
19.0	16.0	5.272017822048106
20.0	16.0	14.445984241027082
21.0	16.0	17.103624066196215
22.0	16.0	17.014447056122926
23.0	16.0	10.228199986454262
24.0	16.0	-1.3918290540992202
25.0	16.0	-17.785450505472824
26.0	16.0	-18.397377161381282
27.0	16.0	-3.8778580197106867
28.0	16.0	0.24041732970370774
1.0	17.0	1.0
2.0	17.0	1.002236156247787
3.0	17.0	1.3278108546998497
4.0	17.0	4.522936803713712
5.0	17.0	18.692697760691566
6.0	17.0	33.24068229757898
7.0	17.0	6.974757730543349
8.0	17.0	-19.227858741176412
9.0	17.0	-20.531478901485823
10.0	17.0	-12.22736758725919
11.0	17.0	-4.407947234947893
12.0	17.0	-0.9089314378590823
13.0	17.0	-2.2368654529386474
14.0	17.0	-6.62784572099837
15.0	17.0	-17.35802309265646
16.0	17.0	-20.167067709897008
17.0	17.0	-20.148499058613787
18.0	17.0	-8.789975917532383
19.0	17.0	4.479656635729037
20.0	17.0	14.561923782424131
21.0	17.0	18.925461464060167
22.0	17.0	17.258054326362682
23.0	17.0	9.35955433480993
24.0	17.0	1.0637006018046284
25.0	17.0	-11.795580558997699
26.0	17.0	-10.534410333181789
27.0	17.0	-1.9828533083058006
28.0	17.0	0.2807486154073176
1.0	18.0	1.0
2.0	18.0	1.0
3.0	18.0	1.0487533525856445
4.0	18.0	3.466706520209016
5.0	18.0	15.575843788292941
6.0	18.0	32.859538234118354
7.0	18.0	9.094274561907904
8.0	18.0	-18.5681397857141
9.0	18.0	-21.07064312102952
10.0	18.0	-18.54262243277681
11.0	18.0	-14.9486196164592
12.0	18.0	-15.10965210175212
13.0	18.0	-17.066255054088057
14.0	18.0	-22.536254345433093
15.0	18.0	-28.279549333722024
16.0	18.0	-32.32217472641831
17.0	18.0	-28.4815732816338
18.0	18.0	-15.643597201333797
19.0	18.0	-2.269763374348565
20.0	18.0	8.048285909013854
21.0	18.0	16.809941088908683
22.0	18.0	17.70968677667634
23.0	18.0	13.340708058541463
24.0	18.0	4.741636365329493
25.0	18.0	-4.709393197788544
26.0	18.0	-5.539684088019015
27.0	18.0	-1.355468975183158
28.0	18.0	0.3941758202978243
1.0	19.0	1.0
2.0	19.0	1.0
3.0	19.0	1.0090097810132381
4.0	19.0	2.415927660718646
5.0	19.0	12.97584659619062
6.0	19.0	30.728740733476975
7.0	19.0	14.002543147660894
8.0	19.0	-10.213145204071271
9.0	19.0	-15.829200924841068
10.0	19.0	-15.57317784458987
11.0	19.0	-18.550762146166104
12.0	19.0	-20.821839304518882
13.0	19.0	-23.202267323454553
14.0	19.0	-26.017019269713753
15.0	19.0	-30.17565378084537
16.0	19.0	-29.490413511182844
17.0	19.0	-25.351162442644558
18.0	19.0	-15.700992337805454
19.0	19.0	-4.561224397949391
20.0	19.0	4.75624808326185
21.0	19.0	12.697035622783243
22.0	19.0	15.314509741441482
23.0	19.0	12.755252098055715
24.0	19.0	4.837174184522741
25.0	19.0	-0.058117291803990306
26.0	19.0	-1.7846726630008702
27.0	19.0	-0.5023915396480961
28.0	19.0	0.5223252608633835
1.0	20.0	1.0
2.0	20.0	1.0
3.0	20.0	1.0187922910953107
4.0	20.0	2.014561839713228
5.0	20.0	12.46132856628505
6.0	20.0	28.903483131426558
7.0	20.0	16.13214987343157
8.0	20.0	-2.179796627979545
9.0	20.0	-10.757355302628408
10.0	20.0	-15.797661577073299
11.0	20.0	-19.264165555352882
12.0	20.0	-21.94619318071307
13.0	20.0	-20.888004595279497
14.0	20.0	-20.267948664856487
15.0	20.0	-25.06217145518798
16.0	20.0	-23.239400322014475
17.0	20.0	-19.776890989313777
18.0	20.0	-12.212107237496037
19.0	20.0	-3.2355766001526822
20.0	20.0	3.958621326997289
21.0	20.0	9.314401525530892
22.0	20.0	13.211230644618768
23.0	20.0	10.902516261961212
24.0	20.0	5.219913184453491
25.0	20.0	0.693005165048767
26.0	20.0	-0.1965059496502944
27.0	20.0	0.2970991736369832
28.0	20.0	0.7848643058854814
1.0	21.0	1.0
2.0	21.0	1.0
3.0	21.0	1.0044566698827582
4.0	21.0	1.816760509706751
5.0	21.0	9.829370953001497
6.0	21.0	22.74123272100968
7.0	21.0	15.160607804150704
8.0	21.0	0.3620989514275915
9.0	21.0	-8.587026925730068
10.0	21.0	-12.22462241953763
11.0	21.0	-16.14195258263206
12.0	21.0	-17.367130452456166
13.0	21.0	-15.208574575167292
14.0	21.0	-14.47547355040921
15.0	21.0	-16.399770501416274
16.0	21.0	-15.979381923659037
17.0	21.0	-14.469226550534
18.0	21.0	-8.685723094304993
19.0	21.0	-1.956520098012403
20.0	21.0	3.7919540626177723
21.0	21.0	7.124669889409987
22.0	21.0	10.60057865715251
23.0	21.0	8.5409158082915
24.0	21.0	4.537093537247962
25.0	21.0	1.2477203359128166
26.0	21.0	0.5424924542572913
27.0	21.0	0.7309368201488498
28.0	21.0	0.8909285172139417
1.0	22.0	1.0
2.0	22.0	1.0
3.0	22.0	1.0
4.0	22.0	1.524568754613019
5.0	22.0	7.233846973287799
6.0	22.0	15.750191533267277
7.0	22.0	10.045846057612959
8.0	22.0	1.520040334899349
9.0	22.0	-4.0396563308743225
10.0	22.0	-9.277087288636707
11.0	22.0	-11.936527987332159
12.0	22.0	-12.527064445277324
13.0	22.0	-10.203331026169892
14.0	22.0	-9.126651108535818
15.0	22.0	-9.88316416455808
16.0	22.0	-11.030967927361477
17.0	22.0	-8.791161039358212
18.0	22.0	-5.7449085861261135
19.0	22.0	-0.6110419124085404
20.0	22.0	3.390265301134759
21.0	22.0	4.596167261793913
22.0	22.0	6.074424865809418
23.0	22.0	5.017873880617414
24.0	22.0	3.30616635455748
25.0	22.0	1.1794126116836723
26.0	22.0	0.6277205553135641
27.0	22.0	0.781859253565131
28.0	22.0	0.8992432230847168
1.0	23.0	1.0
2.0	23.0	1.0
3.0	23.0	1.0
4.0	23.0	1.1095672946517885
5.0	23.0	4.270876978003827
6.0	23.0	10.097295750077823
7.0	23.0	6.969905967848892
8.0	23.0	1.9704778440803346
9.0	23.0	-3.1019560469840273
10.0	23.0	-5.202409484475352
11.0	23.0	-6.670137218165918
12.0	23.0	-6.766425224501545
13.0	23.0	-4.980409512403072
14.0	23.0	-5.099297624995769
15.0	23.0	-6.540869810725368
16.0	23.0	-7.405555418892364
17.0	23.0	-4.2246066952596735
18.0	23.0	-2.0308374526796147
19.0	23.0	0.28859829864595116
20.0	23.0	2.009054231231972
21.0	23.0	2.759438288356001
22.0	23.0	2.5036801411789296
23.0	23.0	1.7198085853494973
24.0	23.0	1.4882802979298342
25.0	23.0	0.7282015106327486
26.0	23.0	0.6203710224708684
27.0	23.0	0.7115315818612211
28.0	23.0	0.792934565292282
1.0	24.0	1.0
2.0	24.0	1.0
3.0	24.0	1.0
4.0	24.0	1.0115669658060826
5.0	24.0	2.490546403132196
6.0	24.0	5.840679924916735
7.0	24.0	4.965902481593554
8.0	24.0	1.9478597815267946
9.0	24.0	-0.7516682367334482
10.0	24.0	-1.1680515552120188
11.0	24.0	-1.261388122253496
12.0	24.0	-1.83333293039358
13.0	24.0	-1.872096061273842
14.0	24.0	-3.1603914628723313
15.0	24.0	-3.639336685774018
16.0	24.0	-2.906237572042452
17.0	24.0	-0.6500279825673702
18.0	24.0	-0.4693602948966474
19.0	24.0	-0.1173861537230263
20.0	24.0	1.6075209818226166
21.0	24.0	1.9595848446395352
22.0	24.0	1.7668929898083872
23.0	24.0	1.3474533766486192
24.0	24.0	1.0592377091646417
25.0	24.0	0.993856957090162
26.0	24.0	0.9838730832775848
27.0	24.0	0.9660368534165555
28.0	24.0	0.9549280312686039
1.0	25.0	1.0
2.0	25.0	1.0
3.0	25.0	1.0
4.0	25.0	1.0
5.0	25.0	1.3428824909878396
6.0	25.0	2.6464909761939723
7.0	25.0	2.2576919704003178
8.0	25.0	1.493067330143328
9.0	25.0	0.989473288957696
10.0	25.0	0.8650352819381439
11.0	25.0	0.19810955746417852
12.0	25.0	0.6223741788760623
13.0	25.0	0.22132607803435958
14.0	25.0	-1.5272598366075438
15.0	25.0	-0.6363728716856472
16.0	25.0	0.056289169902417543
17.0	25.0	0.7996711797422612
18.0	25.0	-0.15160016134034676
19.0	25.0	0.0001273494110966833
20.0	25.0	1.2516518046682275
21.0	25.0	1.687844683417641
22.0	25.0	1.6855221097742188
23.0	25.0	1.280188948696131
24.0	25.0	0.9733127996179439
25.0	25.0	0.9976237152130105
26.0	25.0	0.996852432447995
27.0	25.0	1.0
28.0	25.0	1.0
1.0	26.0	1.0
2.0	26.0	1.0
3.0	26.0	1.0
4.0	26.0	1.0
5.0	26.0	1.0
6.0	26.0	1.0860499834732205
7.0	26.0	1.0005693417970978
8.0	26.0	0.973936580340294
9.0	26.0	0.9369854268637764
10.0	26.0	0.6981963670364912
11.0	26.0	0.44926086235304435
12.0	26.0	0.9736197100009862
13.0	26.0	0.5373907856317441
14.0	26.0	0.1662004435677431
15.0	26.0	0.6263605846971254
16.0	26.0	0.8587510928527526
17.0	26.0	0.9689880737709261
18.0	26.0	0.4729101434888605
19.0	26.0	0.7544865122754474
20.0	26.0	1.2092322320108462
21.0	26.0	1.1734417959445316
22.0	26.0	1.5790353269380812
23.0	26.0	1.3094948650798377
24.0	26.0	0.998401954671857
25.0	26.0	1.0092722661085838
26.0	26.0	1.0
27.0	26.0	0.999985203950242
28.0	26.0	1.0
1.0	27.0	1.0
2.0	27.0	1.0
3.0	27.0	1.0
4.0	27.0	1.0
5.0	27.0	1.0
6.0	27.0	1.0029085859611617
7.0	27.0	1.0
8.0	27.0	1.0006943601603326
9.0	27.0	1.0
10.0	27.0	0.6602602379039175
11.0	27.0	0.7020184908482557
12.0	27.0	0.9894766291522217
13.0	27.0	0.7071977967422816
14.0	27.0	0.6928787713565348
15.0	27.0	1.0000846170470843
16.0	27.0	1.0000338468207552
17.0	27.0	1.0000448110074676
18.0	27.0	0.8510106650527921
19.0	27.0	0.6531689194193194
20.0	27.0	1.0001559489345446
21.0	27.0	1.0003254337095844
22.0	27.0	1.0025949408880386
23.0	27.0	1.0021501469524416
24.0	27.0	1.002363600289866
25.0	27.0	1.0016497914640667
26.0	27.0	1.0
27.0	27.0	1.0
28.0	27.0	1.0
1.0	28.0	1.0
2.0	28.0	1.0
3.0	28.0	1.0
4.0	28.0	1.0
5.0	28.0	1.0
6.0	28.0	1.0
7.0	28.0	1.0
8.0	28.0	1.0
9.0	28.0	1.0
10.0	28.0	0.5521509805510263
11.0	28.0	0.8799061804874809
12.0	28.0	0.9720578606316441
13.0	28.0	0.8932741623464067
14.0	28.0	1.0
15.0	28.0	1.0
16.0	28.0	1.0
17.0	28.0	1.0
18.0	28.0	1.0005530431391139
19.0	28.0	1.0234679099828194
20.0	28.0	1.0143102921555411
21.0	28.0	1.004556659417175
22.0	28.0	1.0
23.0	28.0	1.0
24.0	28.0	1.0
25.0	28.0	1.0
26.0	28.0	1.0
27.0	28.0	1.0
28.0	28.0	1.0
