x	y	data
7.0	4.0	0.9709451147393371
8.0	4.0	0.6760965629409437
9.0	4.0	-0.014686943928769566
10.0	4.0	-0.5097802316357901
11.0	4.0	-0.5034740515117593
12.0	4.0	-0.1267127774971224
13.0	4.0	0.3084099168305521
14.0	4.0	0.5972933729567242
15.0	4.0	0.7866686473305151
16.0	4.0	0.8856947248390392
17.0	4.0	0.9306743318140183
18.0	4.0	0.9645083004295001
19.0	4.0	0.9784253202579286
20.0	4.0	0.9924247504488303
21.0	4.0	1.000769238345564
22.0	4.0	1.013455810922343
23.0	4.0	1.0062844924079977
24.0	4.0	0.9955009165125652
25.0	4.0	0.9730657858812709
26.0	4.0	0.9740497404351641
27.0	4.0	1.0
28.0	4.0	1.0
1.0	5.0	1.0
2.0	5.0	1.0
3.0	5.0	1.0
4.0	5.0	1.0
5.0	5.0	0.9985653404719524
6.0	5.0	0.995931250294576
7.0	5.0	0.8535967523272976
8.0	5.0	0.09317363989680356
9.0	5.0	-1.1951957277372975
10.0	5.0	-2.0973916737558156
11.0	5.0	-2.0687290514862453
12.0	5.0	-1.3370276553085507
13.0	5.0	-0.5313239350930488
14.0	5.0	-0.02743440680359266
15.0	5.0	0.34758839225714716
16.0	5.0	0.6161771450004393
17.0	5.0	0.7478806036656307
18.0	5.0	0.8409372787352163
19.0	5.0	0.9007687522453814
20.0	5.0	0.94606030806554
21.0	5.0	1.0081527436586342
22.0	5.0	1.0480464981344249
23.0	5.0	1.0374122057465638
24.0	5.0	0.9399244399910601
25.0	5.0	0.806630702961007
26.0	5.0	0.8331525165132084
27.0	5.0	0.965462424765492
28.0	5.0	0.9958774658210089
1.0	6.0	1.0
2.0	6.0	1.0
3.0	6.0	1.0
4.0	6.0	1.0
5.0	6.0	1.0104089264494982
6.0	6.0	0.9804898773338997
7.0	6.0	0.5521127288818105
8.0	6.0	-1.0196441696063225
9.0	6.0	-3.2715064771972244
10.0	6.0	-4.626426225781553
11.0	6.0	-4.338474337292548
12.0	6.0	-2.9757679868826177
13.0	6.0	-1.7518510969343217
14.0	6.0	-0.9196693781875558
15.0	6.0	-0.36707759223242165
16.0	6.0	0.06583782921319105
17.0	6.0	0.38523141162306423
18.0	6.0	0.6332187526923095
19.0	6.0	0.8233802199252956
20.0	6.0	0.940549360494802
21.0	6.0	1.0893546560721137
22.0	6.0	1.2871899571048084
23.0	6.0	1.3097237811581965
24.0	6.0	1.0258676311489898
25.0	6.0	0.5461230153684336
26.0	6.0	0.4968764090703601
27.0	6.0	0.8091639569184451
28.0	6.0	0.9791750335930066
1.0	7.0	1.0
2.0	7.0	1.0
3.0	7.0	1.0
4.0	7.0	1.0
5.0	7.0	1.0142638816925742
6.0	7.0	0.9382718735003378
7.0	7.0	0.11189311800712058
8.0	7.0	-2.639364158071195
9.0	7.0	-6.013390079122992
10.0	7.0	-7.858006082353302
11.0	7.0	-7.248266955867071
12.0	7.0	-5.252559618214605
13.0	7.0	-3.350435821364749
14.0	7.0	-2.090695925724551
15.0	7.0	-1.233412359863154
16.0	7.0	-0.6559141995866568
17.0	7.0	-0.11722941730585346
18.0	7.0	0.37768832727411467
19.0	7.0	0.7516425923475628
20.0	7.0	1.0502757096609943
21.0	7.0	1.458515251723024
22.0	7.0	1.821467526915753
23.0	7.0	1.806393776689043
24.0	7.0	1.1333200430786763
25.0	7.0	-0.10268487883175087
26.0	7.0	-0.35807709531643117
27.0	7.0	0.37295184346216464
28.0	7.0	0.9502168623850925
1.0	8.0	1.0
2.0	8.0	1.0
3.0	8.0	1.0
4.0	8.0	1.0005766171891763
5.0	8.0	1.018992662256615
6.0	8.0	0.8636648352900717
7.0	8.0	-0.45831799245407934
8.0	8.0	-4.627222942547749
9.0	8.0	-9.57211879556172
10.0	8.0	-11.815903723051587
11.0	8.0	-10.532366188680333
12.0	8.0	-7.843556182888226
13.0	8.0	-5.503543848718577
14.0	8.0	-3.612241071266381
15.0	8.0	-2.215940251081623
16.0	8.0	-1.2008992651789183
17.0	8.0	-0.5460226530895514
18.0	8.0	0.04402618967529609
19.0	8.0	0.6822208581372168
20.0	8.0	1.3747852653203274
21.0	8.0	2.167001490028859
22.0	8.0	2.709763590082985
23.0	8.0	2.5233911914543716
24.0	8.0	1.1382351472814376
25.0	8.0	-1.369794128411415
26.0	8.0	-1.909274357409019
27.0	8.0	-0.3941105925733815
28.0	8.0	0.9002395864556664
1.0	9.0	1.0
2.0	9.0	1.0
3.0	9.0	1.0
4.0	9.0	1.001162445280638
5.0	9.0	1.0585944252821151
6.0	9.0	0.8003142070671581
7.0	9.0	-1.2504144606557028
8.0	9.0	-6.98906808872073
9.0	9.0	-13.259275885802042
10.0	9.0	-15.872142978185611
11.0	9.0	-13.808345210865907
12.0	9.0	-10.370492279953206
13.0	9.0	-7.324456847082544
14.0	9.0	-4.695376833691753
15.0	9.0	-2.7404867545067164
16.0	9.0	-1.5072817504541032
17.0	9.0	-0.9595024483877826
18.0	9.0	-0.2977094673192694
19.0	9.0	0.8907685349552259
20.0	9.0	2.321189172934224
21.0	9.0	3.6256479353950364
22.0	9.0	4.246111945178616
23.0	9.0	3.5272963951798864
24.0	9.0	1.254077971404954
25.0	9.0	-3.0897289150520457
26.0	9.0	-4.055572228953383
27.0	9.0	-1.4926641793009725
28.0	9.0	0.8583480469273981
1.0	10.0	1.0
2.0	10.0	1.0
3.0	10.0	1.0
4.0	10.0	1.0178802524381507
5.0	10.0	1.1615969261174133
6.0	10.0	0.8256120066626867
7.0	10.0	-2.0040806723546982
8.0	10.0	-9.32424355398757
9.0	10.0	-16.847056204689085
10.0	10.0	-19.44927175511242
11.0	10.0	-16.32580692127621
12.0	10.0	-11.792283800791608
13.0	10.0	-7.674709752300472
14.0	10.0	-4.53724884150285
15.0	10.0	-2.364629948316296
16.0	10.0	-1.5649996226199894
17.0	10.0	-1.279519368492946
18.0	10.0	-0.18096143112972418
19.0	10.0	2.0478509003470466
20.0	10.0	4.337049077329565
21.0	10.0	5.813858619936866
22.0	10.0	5.71643290952754
23.0	10.0	4.085335167535341
24.0	10.0	0.7623096593791496
25.0	10.0	-5.336277269488273
26.0	10.0	-6.412784219845942
27.0	10.0	-2.5279309595039696
28.0	10.0	0.7876505610973703
1.0	11.0	1.0
2.0	11.0	1.0
3.0	11.0	1.002190435153522
4.0	11.0	1.027673278265496
5.0	11.0	1.4395536486830258
6.0	11.0	1.293876216216556
7.0	11.0	-2.391595833683032
8.0	11.0	-11.211483220582215
9.0	11.0	-19.912271539129243
10.0	11.0	-21.846453335267405
11.0	11.0	-17.370154337329755
12.0	11.0	-11.29571581190791
13.0	11.0	-6.308761800947012
14.0	11.0	-3.1269286721013967
15.0	11.0	-1.4092456994076445
16.0	11.0	-1.134292129164549
17.0	11.0	-0.5671041434500146
18.0	11.0	1.8264252873829008
19.0	11.0	4.93472746942694
20.0	11.0	7.158243933063512
21.0	11.0	7.602970414836108
22.0	11.0	6.1951284573243965
23.0	11.0	3.273391191265269
24.0	11.0	-0.9488371649771896
25.0	11.0	-7.988512811920347
26.0	11.0	-8.691307971521878
27.0	11.0	-3.6110355678058186
28.0	11.0	0.6378125858845893
1.0	12.0	1.0
2.0	12.0	1.0
3.0	12.0	1.004478716330287
4.0	12.0	1.0443377772257125
5.0	12.0	2.088904293536426
6.0	12.0	2.601570911911686
7.0	12.0	-1.3947655717386924
8.0	12.0	-11.507748425538045
9.0	12.0	-20.941066731719747
10.0	12.0	-22.174889572432466
11.0	12.0	-16.06605748419891
12.0	12.0	-8.711853846289431
13.0	12.0	-3.3998261665230474
14.0	12.0	-0.5482072365180833
15.0	12.0	0.5539926485527796
16.0	12.0	1.353928519992621
17.0	12.0	3.377488834412922
18.0	12.0	6.576812125458256
19.0	12.0	9.113925823971622
20.0	12.0	9.544934610278217
21.0	12.0	7.659381334296196
22.0	12.0	4.430510452408933
23.0	12.0	1.0423795670301859
24.0	12.0	-3.012497747790421
25.0	12.0	-9.826675014155686
26.0	12.0	-10.085378480620234
27.0	12.0	-4.467949452158004
28.0	12.0	0.5375059988021226
1.0	13.0	1.0
2.0	13.0	1.0
3.0	13.0	1.0104293859602176
4.0	13.0	1.087870279412106
5.0	13.0	3.6945633536646594
6.0	13.0	5.597387564685231
7.0	13.0	1.7229782542215004
8.0	13.0	-9.004280222166859
9.0	13.0	-18.51411651129967
10.0	13.0	-18.403318387406685
11.0	13.0	-10.621150263810287
12.0	13.0	-2.387305086991998
13.0	13.0	2.9668039851832817
14.0	13.0	6.053871281115029
15.0	13.0	8.657079669182629
16.0	13.0	11.38169054587761
17.0	13.0	13.089463828652605
18.0	13.0	13.937987559886187
19.0	13.0	12.699808158328864
20.0	13.0	9.367296621985172
21.0	13.0	5.390342561481236
22.0	13.0	1.9883621623466552
23.0	13.0	-0.5488892460070487
24.0	13.0	-3.764671273553729
25.0	13.0	-10.364255472063832
26.0	13.0	-10.271527736626696
27.0	13.0	-4.655489013143395
28.0	13.0	0.4429557573799009
1.0	14.0	1.0
2.0	14.0	1.0
3.0	14.0	1.039602343998905
4.0	14.0	1.2365430053195066
5.0	14.0	5.917348065849133
6.0	14.0	9.994511743348385
7.0	14.0	6.930896328252025
8.0	14.0	-3.7356345854450224
9.0	14.0	-12.07123685681868
10.0	14.0	-9.745493080383849
11.0	14.0	0.15942729493122038
12.0	14.0	10.521450762283443
13.0	14.0	18.28420394593028
14.0	14.0	24.23581395369043
15.0	14.0	27.63119231301597
16.0	14.0	27.065266039909712
17.0	14.0	23.36661029953395
18.0	14.0	18.27057275320047
19.0	14.0	12.366619503462669
20.0	14.0	7.019127012138976
21.0	14.0	3.188542831503664
22.0	14.0	1.3711099156789321
23.0	14.0	0.1834201424718851
24.0	14.0	-2.420060343675615
25.0	14.0	-9.215795783270561
26.0	14.0	-9.535867472396959
27.0	14.0	-4.476367054888356
28.0	14.0	0.3528850755806758
1.0	15.0	1.0
2.0	15.0	1.0080201821420531
3.0	15.0	1.0526242101962149
4.0	15.0	1.3288357246496973
5.0	15.0	7.584560354625562
6.0	15.0	13.392739123550902
7.0	15.0	11.276035355771466
8.0	15.0	1.2336670851324856
9.0	15.0	-5.752359353313237
10.0	15.0	-1.0799686937791686
11.0	15.0	11.521542881030676
12.0	15.0	23.788689184057993
13.0	15.0	31.576697070159064
14.0	15.0	33.974652950879666
15.0	15.0	31.666975806645386
16.0	15.0	25.81768315076295
17.0	15.0	17.94576541545564
18.0	15.0	9.804244653240117
19.0	15.0	3.958408941182296
20.0	15.0	0.9934402919577725
21.0	15.0	0.6625551392117013
22.0	15.0	1.5637950299492183
23.0	15.0	2.0215185993044993
24.0	15.0	0.0003953153517405328
25.0	15.0	-7.032099929057609
26.0	15.0	-7.885509269231129
27.0	15.0	-3.7289383760731876
28.0	15.0	0.2756154902049037
1.0	16.0	1.0
2.0	16.0	1.012384898385356
3.0	16.0	1.0677020244385187
4.0	16.0	1.3540119561704242
5.0	16.0	7.856963062410733
6.0	16.0	14.431642253838145
7.0	16.0	12.819442540081194
8.0	16.0	2.948820151926208
9.0	16.0	-3.3882916412357122
10.0	16.0	1.5860362785079574
11.0	16.0	13.258513148796276
12.0	16.0	22.292377942056756
13.0	16.0	24.54733414258791
14.0	16.0	21.319495409143844
15.0	16.0	14.4228344145928
16.0	16.0	5.411435778413077
17.0	16.0	-2.717345639669853
18.0	16.0	-7.016872264679712
19.0	16.0	-7.047349433642082
20.0	16.0	-4.641035374690536
21.0	16.0	-1.6099948096408925
22.0	16.0	1.0606346117780663
23.0	16.0	2.2732014259842868
24.0	16.0	0.9192759032322845
25.0	16.0	-5.168096523371046
26.0	16.0	-5.941422041146904
27.0	16.0	-2.6175099032564524
28.0	16.0	0.3655117546027033
1.0	17.0	1.0
2.0	17.0	1.0017509568544936
3.0	17.0	1.043570555015092
4.0	17.0	1.2903499655171373
5.0	17.0	7.157484065750719
6.0	17.0	13.411268872787735
7.0	17.0	11.647435752550727
8.0	17.0	1.2691835947392844
9.0	17.0	-6.207826947529849
10.0	17.0	-4.280215046800109
11.0	17.0	1.7405208185507213
12.0	17.0	4.580093137105591
13.0	17.0	1.5045573059614124
14.0	17.0	-5.40964655852224
15.0	17.0	-13.353863058143823
16.0	17.0	-18.697201906754923
17.0	17.0	-19.61388663733313
18.0	17.0	-16.7528499774216
19.0	17.0	-11.929990199515993
20.0	17.0	-6.929033586532041
21.0	17.0	-2.9585634166225496
22.0	17.0	-0.21089767812204857
23.0	17.0	1.112825674444273
24.0	17.0	0.24221034686241052
25.0	17.0	-3.5294835152515565
26.0	17.0	-3.6202972515516723
27.0	17.0	-1.517876203700359
28.0	17.0	0.4846139653525101
1.0	18.0	1.0
2.0	18.0	1.0
3.0	18.0	1.0180198399788225
4.0	18.0	1.221499479109962
5.0	18.0	6.442215466305094
6.0	18.0	11.848992696570972
7.0	18.0	9.827747569349643
8.0	18.0	-1.0258840564201337
9.0	18.0	-10.134771325291108
10.0	18.0	-12.21474447160114
11.0	18.0	-11.29934435012253
12.0	18.0	-12.474843032445943
13.0	18.0	-16.507704857207507
14.0	18.0	-20.764035310832664
15.0	18.0	-23.063650526036383
16.0	18.0	-22.600805586438835
17.0	18.0	-19.139119336860123
18.0	18.0	-14.241375211837937
19.0	18.0	-9.492203277203153
20.0	18.0	-5.4521432495673245
21.0	18.0	-2.5687764648876774
22.0	18.0	-0.7240470735446912
23.0	18.0	0.21079085098731662
24.0	18.0	-0.3784790206662453
25.0	18.0	-1.9183113044587106
26.0	18.0	-1.7549473260306157
27.0	18.0	-0.6104327459053954
28.0	18.0	0.6310439771141904
1.0	19.0	1.0
2.0	19.0	1.0
3.0	19.0	1.0058042246270704
4.0	19.0	1.1581984948534196
5.0	19.0	5.56084999051528
6.0	19.0	10.126467671029047
7.0	19.0	8.367365322718895
8.0	19.0	-2.4104591781172005
9.0	19.0	-12.179310969520794
10.0	19.0	-16.492426624382972
11.0	19.0	-18.18289565787609
12.0	19.0	-19.667210329906858
13.0	19.0	-20.619469154082903
14.0	19.0	-20.09491850802747
15.0	19.0	-18.615564937449037
16.0	19.0	-15.981908022617251
17.0	19.0	-12.217758503529696
18.0	19.0	-8.308049789204969
19.0	19.0	-4.9765223910487055
20.0	19.0	-2.472518329042018
21.0	19.0	-0.8791997051736792
22.0	19.0	-0.05008025807580066
23.0	19.0	0.29649645361750765
24.0	19.0	-0.0607878421299264
25.0	19.0	-0.49284927356576624
26.0	19.0	-0.4452829724841407
27.0	19.0	0.0956188001237788
28.0	19.0	0.7914975999063323
1.0	20.0	1.0
2.0	20.0	1.0
3.0	20.0	1.0062670871204784
4.0	20.0	1.1108321879430831
5.0	20.0	4.811286787241235
6.0	20.0	8.20686593776071
7.0	20.0	6.4719990515070895
8.0	20.0	-2.891615817778783
9.0	20.0	-11.769374352031027
10.0	20.0	-16.3586678350701
11.0	20.0	-17.936011075576847
12.0	20.0	-17.544982692967068
13.0	20.0	-15.920243113794122
14.0	20.0	-13.372659044476926
15.0	20.0	-11.027102997332554
16.0	20.0	-8.805923216350019
17.0	20.0	-6.314478333838431
18.0	20.0	-3.7449919343802636
19.0	20.0	-1.7566366291113231
20.0	20.0	-0.45861342773666314
21.0	20.0	0.32908751044835083
22.0	20.0	0.6852360678939766
23.0	20.0	0.690312263193336
24.0	20.0	0.5084468069307604
25.0	20.0	0.2965191216381196
26.0	20.0	0.2952284965828975
27.0	20.0	0.5653265365172931
28.0	20.0	0.9192482132956568
1.0	21.0	1.0
2.0	21.0	1.0
3.0	21.0	1.0014862657395418
4.0	21.0	1.0644499244401002
5.0	21.0	3.6779813819549996
6.0	21.0	6.018163802490645
7.0	21.0	4.558618197568305
8.0	21.0	-2.526484795079003
9.0	21.0	-9.028272458687303
10.0	21.0	-12.229607453876943
11.0	21.0	-12.676236438328266
12.0	21.0	-11.319702990059877
13.0	21.0	-8.79028461330215
14.0	21.0	-6.379502279829466
15.0	21.0	-4.919459702337445
16.0	21.0	-3.971683832119169
17.0	21.0	-2.708945940542993
18.0	21.0	-1.335201764708808
19.0	21.0	-0.25024364140626243
20.0	21.0	0.4507434414517641
21.0	21.0	0.8615045568239202
22.0	21.0	0.9771933512800312
23.0	21.0	0.9230423415972394
24.0	21.0	0.8151130779798665
25.0	21.0	0.7045334506439184
26.0	21.0	0.7141680097753244
27.0	21.0	0.8475225280372783
28.0	21.0	0.9691685216794425
1.0	22.0	1.0
2.0	22.0	1.0
3.0	22.0	1.0
4.0	22.0	1.0439997501567904
5.0	22.0	2.482936059742609
6.0	22.0	3.777886948719096
7.0	22.0	2.673834656019179
8.0	22.0	-1.4824068918004591
9.0	22.0	-5.433571247455594
10.0	22.0	-7.146013591020171
11.0	22.0	-6.841581238544755
12.0	22.0	-5.264742672806283
13.0	22.0	-3.3303193888515454
14.0	22.0	-2.0557025741915353
15.0	22.0	-1.6999812583886882
16.0	22.0	-1.591157231468641
17.0	22.0	-1.0400325527700998
18.0	22.0	-0.2471503644264016
19.0	22.0	0.4134018534040687
20.0	22.0	0.8524473967631756
21.0	22.0	1.0119491133404255
22.0	22.0	1.0299899091715545
23.0	22.0	0.9663281081959721
24.0	22.0	0.9293395293008884
25.0	22.0	0.8913251979735831
26.0	22.0	0.8713541599361769
27.0	22.0	0.9180833968197836
28.0	22.0	0.9858335153841724
1.0	23.0	1.0
2.0	23.0	1.0
3.0	23.0	1.0
4.0	23.0	1.0211498986946765
5.0	23.0	1.659103755925303
6.0	23.0	2.223811455341356
7.0	23.0	1.6402235511654246
8.0	23.0	-0.3830165252578485
9.0	23.0	-2.335460127042437
10.0	23.0	-2.981863544848889
11.0	23.0	-2.5144655753916023
12.0	23.0	-1.5558849404996489
13.0	23.0	-0.6119393597807585
14.0	23.0	-0.1493391205917282
15.0	23.0	-0.2933931490828228
16.0	23.0	-0.37924452420774046
17.0	23.0	-0.12706566526288698
18.0	23.0	0.34525304157161424
19.0	23.0	0.7185596346412171
20.0	23.0	0.9510698205349939
21.0	23.0	1.0180248974654122
22.0	23.0	0.9863251364624243
23.0	23.0	0.9556389218712296
24.0	23.0	0.9549256779712367
25.0	23.0	0.9564253758086473
26.0	23.0	0.940151521700429
27.0	23.0	0.9582872398899724
28.0	23.0	0.9837143765018943
1.0	24.0	1.0
2.0	24.0	1.0
3.0	24.0	1.0
4.0	24.0	1.003338030585176
5.0	24.0	1.2216718476486275
6.0	24.0	1.4635942867389868
7.0	24.0	1.2579585134168327
8.0	24.0	0.37247037209515194
9.0	24.0	-0.33144545204533754
10.0	24.0	-0.413894351408481
11.0	24.0	-0.059637245926685595
12.0	24.0	0.32619108662384433
13.0	24.0	0.5626051368916908
14.0	24.0	0.5655805185255575
15.0	24.0	0.39433485718980127
16.0	24.0	0.34658579316078686
17.0	24.0	0.48067487282964694
18.0	24.0	0.6891310697713948
19.0	24.0	0.8841897485549756
20.0	24.0	1.0092000819272362
21.0	24.0	1.0264656323200847
22.0	24.0	1.0139447012266005
23.0	24.0	0.9995079641156774
24.0	24.0	0.9908844091588335
25.0	24.0	1.0000146528884357
26.0	24.0	0.9960553777743761
27.0	24.0	0.9922914761251203
28.0	24.0	0.9971865663977694
1.0	25.0	1.0
2.0	25.0	1.0
3.0	25.0	1.0
4.0	25.0	1.0
5.0	25.0	1.0461910227392748
6.0	25.0	1.1240916505315592
7.0	25.0	1.0847040744279395
8.0	25.0	0.8752899433578591
9.0	25.0	0.6945908052373683
10.0	25.0	0.7163400874160732
11.0	25.0	0.8010554995531305
12.0	25.0	0.912828166688543
13.0	25.0	0.9326365592786512
14.0	25.0	0.832802825182784
15.0	25.0	0.7888741659734553
16.0	25.0	0.7663004778659261
17.0	25.0	0.8355262113639823
18.0	25.0	0.8584732543131882
19.0	25.0	0.9477109963670697
20.0	25.0	0.9958418690425966
21.0	25.0	1.0081322132403443
22.0	25.0	1.011689327929381
23.0	25.0	0.9957037550925485
24.0	25.0	0.9960623932049613
25.0	25.0	0.9950993216220692
26.0	25.0	0.9952509508249336
27.0	25.0	1.0
28.0	25.0	1.0
1.0	26.0	1.0
2.0	26.0	1.0
3.0	26.0	1.0
4.0	26.0	1.0
5.0	26.0	1.0
6.0	26.0	1.0019722872525094
7.0	26.0	0.9997892414002532
8.0	26.0	0.9769913746451211
9.0	26.0	0.9602137518835259
10.0	26.0	0.9486988018049168
11.0	26.0	0.9616820080925645
12.0	26.0	0.9992710698820836
13.0	26.0	0.9778232093301683
14.0	26.0	0.9570495673635206
15.0	26.0	0.941845096435989
16.0	26.0	0.9625460164348112
17.0	26.0	0.9842160069267758
18.0	26.0	0.9729337136081149
19.0	26.0	1.0009869912571407
20.0	26.0	1.00963645946526
21.0	26.0	1.0059512335768763
22.0	26.0	1.0050096980226657
23.0	26.0	1.0043015574777163
24.0	26.0	1.003704201678766
25.0	26.0	1.0020615061912934
26.0	26.0	1.0
27.0	26.0	0.9987492679107342
28.0	26.0	1.0
1.0	27.0	1.0
2.0	27.0	1.0
3.0	27.0	1.0
4.0	27.0	1.0
5.0	27.0	1.0
6.0	27.0	1.0011184231851415
7.0	27.0	1.0
8.0	27.0	1.0006395382799869
9.0	27.0	1.0
10.0	27.0	0.9932891801121024
11.0	27.0	0.9971375973330356
12.0	27.0	1.0035118542221895
13.0	27.0	0.9916284255561678
14.0	27.0	0.9951229965167852
15.0	27.0	1.0005407889288935
16.0	27.0	1.0002163155838388
17.0	27.0	1.0017671321722936
18.0	27.0	0.995951200446666
19.0	27.0	0.9999428036413072
20.0	27.0	1.0026441306063625
21.0	27.0	1.0023163006234368
22.0	27.0	1.0049191345696296
23.0	27.0	1.00411418112785
24.0	27.0	1.0061052789662848
25.0	27.0	1.000495082800181
26.0	27.0	1.0
27.0	27.0	1.0
28.0	27.0	1.0
1.0	28.0	1.0
2.0	28.0	1.0
3.0	28.0	1.0
4.0	28.0	1.0
5.0	28.0	1.0
6.0	28.0	1.0
7.0	28.0	1.0
8.0	28.0	1.0
9.0	28.0	1.0
10.0	28.0	0.9895499046332886
11.0	28.0	0.9981651485250235
12.0	28.0	1.0014046771574847
13.0	28.0	0.9991922527382665
14.0	28.0	1.0
15.0	28.0	1.0
16.0	28.0	1.0
17.0	28.0	1.0
18.0	28.0	1.0001835020457461
19.0	28.0	1.005368195087969
20.0	28.0	1.0035556164314148
21.0	28.0	1.0008996257054137
22.0	28.0	1.0
23.0	28.0	1.0
24.0	28.0	1.0
25.0	28.0	1.0
26.0	28.0	1.0
27.0	28.0	1.0
28.0	28.0	1.0
