x	y	data
5.0	4.0	0.0
6.0	4.0	0.0
7.0	4.0	0.0
8.0	4.0	0.0
9.0	4.0	0.0
10.0	4.0	0.0
11.0	4.0	0.0
12.0	4.0	0.0
13.0	4.0	0.0
14.0	4.0	0.0
15.0	4.0	0.0
16.0	4.0	0.0
17.0	4.0	0.0
18.0	4.0	0.0
19.0	4.0	0.0
20.0	4.0	0.0
21.0	4.0	0.0
22.0	4.0	0.0
23.0	4.0	0.0
24.0	4.0	0.0
25.0	4.0	0.0
26.0	4.0	0.0
27.0	4.0	0.0
28.0	4.0	0.0
1.0	5.0	0.0
2.0	5.0	0.0
3.0	5.0	0.0
4.0	5.0	0.0
5.0	5.0	0.0
6.0	5.0	0.0
7.0	5.0	0.0
8.0	5.0	0.0
9.0	5.0	0.0
10.0	5.0	0.0
11.0	5.0	0.0
12.0	5.0	0.0
13.0	5.0	0.0
14.0	5.0	0.0
15.0	5.0	0.0
16.0	5.0	0.0
17.0	5.0	0.0
18.0	5.0	0.0
19.0	5.0	0.0
20.0	5.0	0.0
21.0	5.0	0.0
22.0	5.0	0.0
23.0	5.0	0.0
24.0	5.0	0.0
25.0	5.0	0.0
26.0	5.0	0.0
27.0	5.0	0.0
28.0	5.0	0.0
1.0	6.0	0.0
2.0	6.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
6.0	6.0	0.0
7.0	6.0	0.0
8.0	6.0	0.0
9.0	6.0	0.0
10.0	6.0	0.0
11.0	6.0	0.0
12.0	6.0	0.0
13.0	6.0	0.0
14.0	6.0	0.0
15.0	6.0	0.0
16.0	6.0	0.0
17.0	6.0	0.0
18.0	6.0	0.0
19.0	6.0	0.0
20.0	6.0	0.0
21.0	6.0	0.0
22.0	6.0	0.0
23.0	6.0	0.0
24.0	6.0	0.0
25.0	6.0	0.0
26.0	6.0	0.0
27.0	6.0	0.0
28.0	6.0	0.0
1.0	7.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
6.0	7.0	0.0
7.0	7.0	0.0
8.0	7.0	0.0
9.0	7.0	0.0
10.0	7.0	0.0
11.0	7.0	0.0
12.0	7.0	0.0
13.0	7.0	0.0
14.0	7.0	0.0
15.0	7.0	0.0
16.0	7.0	0.0
17.0	7.0	0.0
18.0	7.0	0.0
19.0	7.0	0.0
20.0	7.0	0.0
21.0	7.0	0.0
22.0	7.0	0.0
23.0	7.0	0.0
24.0	7.0	0.0
25.0	7.0	0.0
26.0	7.0	0.0
27.0	7.0	0.0
28.0	7.0	0.0
1.0	8.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
7.0	8.0	0.0
8.0	8.0	0.0
9.0	8.0	0.0
10.0	8.0	0.0
11.0	8.0	0.0
12.0	8.0	0.0
13.0	8.0	0.0
14.0	8.0	0.0
15.0	8.0	0.0
16.0	8.0	0.0
17.0	8.0	0.0
18.0	8.0	0.0
19.0	8.0	0.0
20.0	8.0	0.0
21.0	8.0	44.2793139555015
22.0	8.0	0.0
23.0	8.0	0.0
24.0	8.0	0.0
25.0	8.0	0.0
26.0	8.0	0.0
27.0	8.0	0.0
28.0	8.0	0.0
1.0	9.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
7.0	9.0	0.0
8.0	9.0	0.0
9.0	9.0	-183.30648374363074
10.0	9.0	-207.64532547396078
11.0	9.0	0.0
12.0	9.0	-376.47863203174404
13.0	9.0	0.0
14.0	9.0	0.0
15.0	9.0	0.0
16.0	9.0	0.0
17.0	9.0	0.0
18.0	9.0	0.0
19.0	9.0	0.0
20.0	9.0	204.2904928699825
21.0	9.0	0.0
22.0	9.0	0.0
23.0	9.0	0.0
24.0	9.0	0.0
25.0	9.0	0.0
26.0	9.0	0.0
27.0	9.0	0.0
28.0	9.0	0.0
1.0	10.0	0.0
2.0	10.0	0.0
3.0	10.0	0.0
4.0	10.0	0.0
5.0	10.0	0.0
6.0	10.0	0.0
7.0	10.0	-265.45479274620357
8.0	10.0	-119.2583303047428
9.0	10.0	0.0
10.0	10.0	0.0
11.0	10.0	0.0
12.0	10.0	-225.72373323240197
13.0	10.0	0.0
14.0	10.0	0.0
15.0	10.0	0.0
16.0	10.0	0.0
17.0	10.0	0.0
18.0	10.0	0.0
19.0	10.0	0.0
20.0	10.0	0.0
21.0	10.0	0.0
22.0	10.0	0.0
23.0	10.0	0.0
24.0	10.0	0.0
25.0	10.0	0.0
26.0	10.0	0.0
27.0	10.0	0.0
28.0	10.0	0.0
1.0	11.0	0.0
2.0	11.0	0.0
3.0	11.0	0.0
4.0	11.0	0.0
5.0	11.0	0.0
6.0	11.0	0.0
7.0	11.0	0.0
8.0	11.0	-183.0871502948237
9.0	11.0	0.0
10.0	11.0	0.0
11.0	11.0	0.0
12.0	11.0	0.0
13.0	11.0	0.0
14.0	11.0	-71.74783548829453
15.0	11.0	0.0
16.0	11.0	-121.94379729842072
17.0	11.0	0.0
18.0	11.0	0.0
19.0	11.0	0.0
20.0	11.0	0.0
21.0	11.0	0.0
22.0	11.0	0.0
23.0	11.0	0.0
24.0	11.0	0.0
25.0	11.0	0.0
26.0	11.0	-52.44717513335122
27.0	11.0	0.0
28.0	11.0	0.0
1.0	12.0	0.0
2.0	12.0	0.0
3.0	12.0	0.0
4.0	12.0	0.0
5.0	12.0	0.0
6.0	12.0	0.0
7.0	12.0	-171.4356402188019
8.0	12.0	0.0
9.0	12.0	-254.35824042110633
10.0	12.0	0.0
11.0	12.0	0.0
12.0	12.0	0.0
13.0	12.0	0.0
14.0	12.0	0.0
15.0	12.0	0.0
16.0	12.0	0.0
17.0	12.0	0.0
18.0	12.0	0.0
19.0	12.0	0.0
20.0	12.0	0.0
21.0	12.0	0.0
22.0	12.0	0.0
23.0	12.0	0.0
24.0	12.0	0.0
25.0	12.0	0.0
26.0	12.0	-193.19215382884985
27.0	12.0	0.0
28.0	12.0	0.0
1.0	13.0	0.0
2.0	13.0	0.0
3.0	13.0	0.0
4.0	13.0	0.0
5.0	13.0	0.0
6.0	13.0	0.0
7.0	13.0	0.0
8.0	13.0	-90.14950873391804
9.0	13.0	0.0
10.0	13.0	-78.58862351603241
11.0	13.0	0.0
12.0	13.0	0.0
13.0	13.0	67.99387514553362
14.0	13.0	134.57653542573328
15.0	13.0	0.0
16.0	13.0	0.0
17.0	13.0	0.0
18.0	13.0	0.0
19.0	13.0	0.0
20.0	13.0	0.0
21.0	13.0	0.0
22.0	13.0	0.0
23.0	13.0	0.0
24.0	13.0	0.0
25.0	13.0	0.0
26.0	13.0	0.0
27.0	13.0	0.0
28.0	13.0	0.0
1.0	14.0	0.0
2.0	14.0	0.0
3.0	14.0	0.0
4.0	14.0	0.0
5.0	14.0	0.0
6.0	14.0	0.0
7.0	14.0	0.0
8.0	14.0	0.0
9.0	14.0	0.0
10.0	14.0	0.0
11.0	14.0	0.0
12.0	14.0	0.0
13.0	14.0	0.0
14.0	14.0	141.16072858081546
15.0	14.0	0.0
16.0	14.0	0.0
17.0	14.0	0.0
18.0	14.0	0.0
19.0	14.0	0.0
20.0	14.0	0.0
21.0	14.0	0.0
22.0	14.0	0.0
23.0	14.0	0.0
24.0	14.0	0.0
25.0	14.0	-126.16253779728008
26.0	14.0	0.0
27.0	14.0	0.0
28.0	14.0	0.0
1.0	15.0	0.0
2.0	15.0	0.0
3.0	15.0	0.0
4.0	15.0	0.0
5.0	15.0	72.35341751459235
6.0	15.0	0.0
7.0	15.0	0.0
8.0	15.0	0.0
9.0	15.0	0.0
10.0	15.0	0.0
11.0	15.0	0.0
12.0	15.0	0.0
13.0	15.0	251.4718826520697
14.0	15.0	69.03253884950601
15.0	15.0	279.46043475169694
16.0	15.0	0.0
17.0	15.0	0.0
18.0	15.0	0.0
19.0	15.0	0.0
20.0	15.0	0.0
21.0	15.0	0.0
22.0	15.0	0.0
23.0	15.0	0.0
24.0	15.0	0.0
25.0	15.0	-40.274849768246746
26.0	15.0	0.0
27.0	15.0	0.0
28.0	15.0	0.0
1.0	16.0	0.0
2.0	16.0	0.0
3.0	16.0	0.0
4.0	16.0	0.0
5.0	16.0	315.86641115889915
6.0	16.0	0.0
7.0	16.0	0.0
8.0	16.0	0.0
9.0	16.0	0.0
10.0	16.0	0.0
11.0	16.0	0.0
12.0	16.0	0.0
13.0	16.0	0.0
14.0	16.0	0.0
15.0	16.0	0.0
16.0	16.0	0.0
17.0	16.0	0.0
18.0	16.0	0.0
19.0	16.0	0.0
20.0	16.0	154.6808573082656
21.0	16.0	0.0
22.0	16.0	0.0
23.0	16.0	0.0
24.0	16.0	0.0
25.0	16.0	0.0
26.0	16.0	-150.4796472104024
27.0	16.0	0.0
28.0	16.0	0.0
1.0	17.0	0.0
2.0	17.0	0.0
3.0	17.0	0.0
4.0	17.0	0.0
5.0	17.0	305.56095929188945
6.0	17.0	0.0
7.0	17.0	0.0
8.0	17.0	0.0
9.0	17.0	0.0
10.0	17.0	0.0
11.0	17.0	0.0
12.0	17.0	0.0
13.0	17.0	0.0
14.0	17.0	0.0
15.0	17.0	0.0
16.0	17.0	0.0
17.0	17.0	0.0
18.0	17.0	0.0
19.0	17.0	0.0
20.0	17.0	0.0
21.0	17.0	250.02453570339674
22.0	17.0	0.0
23.0	17.0	0.0
24.0	17.0	0.0
25.0	17.0	-109.69163058881222
26.0	17.0	0.0
27.0	17.0	0.0
28.0	17.0	0.0
1.0	18.0	0.0
2.0	18.0	0.0
3.0	18.0	0.0
4.0	18.0	0.0
5.0	18.0	0.0
6.0	18.0	124.45749399793793
7.0	18.0	0.0
8.0	18.0	-184.27433993223264
9.0	18.0	0.0
10.0	18.0	-46.705696309631705
11.0	18.0	0.0
12.0	18.0	0.0
13.0	18.0	0.0
14.0	18.0	0.0
15.0	18.0	0.0
16.0	18.0	0.0
17.0	18.0	0.0
18.0	18.0	-139.72156221647626
19.0	18.0	0.0
20.0	18.0	0.0
21.0	18.0	0.0
22.0	18.0	0.0
23.0	18.0	0.0
24.0	18.0	0.0
25.0	18.0	0.0
26.0	18.0	0.0
27.0	18.0	0.0
28.0	18.0	0.0
1.0	19.0	0.0
2.0	19.0	0.0
3.0	19.0	0.0
4.0	19.0	0.0
5.0	19.0	0.0
6.0	19.0	203.17108849877283
7.0	19.0	0.0
8.0	19.0	0.0
9.0	19.0	-132.585814146391
10.0	19.0	0.0
11.0	19.0	0.0
12.0	19.0	0.0
13.0	19.0	-97.01464046360589
14.0	19.0	0.0
15.0	19.0	-257.6265356766366
16.0	19.0	0.0
17.0	19.0	-294.8441434328256
18.0	19.0	0.0
19.0	19.0	0.0
20.0	19.0	0.0
21.0	19.0	0.0
22.0	19.0	367.5009615723884
23.0	19.0	0.0
24.0	19.0	0.0
25.0	19.0	0.0
26.0	19.0	0.0
27.0	19.0	0.0
28.0	19.0	0.0
1.0	20.0	0.0
2.0	20.0	0.0
3.0	20.0	0.0
4.0	20.0	0.0
5.0	20.0	0.0
6.0	20.0	271.678188953892
7.0	20.0	0.0
8.0	20.0	0.0
9.0	20.0	0.0
10.0	20.0	0.0
11.0	20.0	0.0
12.0	20.0	0.0
13.0	20.0	0.0
14.0	20.0	-250.1011516567957
15.0	20.0	0.0
16.0	20.0	-248.23390298638424
17.0	20.0	0.0
18.0	20.0	0.0
19.0	20.0	0.0
20.0	20.0	0.0
21.0	20.0	0.0
22.0	20.0	0.0
23.0	20.0	97.16360677795475
24.0	20.0	0.0
25.0	20.0	0.0
26.0	20.0	0.0
27.0	20.0	0.0
28.0	20.0	0.0
1.0	21.0	0.0
2.0	21.0	0.0
3.0	21.0	0.0
4.0	21.0	0.0
5.0	21.0	0.0
6.0	21.0	82.49399701084414
7.0	21.0	84.643094320065
8.0	21.0	0.0
9.0	21.0	0.0
10.0	21.0	0.0
11.0	21.0	-243.58965094528187
12.0	21.0	0.0
13.0	21.0	0.0
14.0	21.0	0.0
15.0	21.0	-218.62400437879435
16.0	21.0	0.0
17.0	21.0	0.0
18.0	21.0	0.0
19.0	21.0	0.0
20.0	21.0	0.0
21.0	21.0	0.0
22.0	21.0	288.22675996888626
23.0	21.0	0.0
24.0	21.0	0.0
25.0	21.0	0.0
26.0	21.0	0.0
27.0	21.0	0.0
28.0	21.0	0.0
1.0	22.0	0.0
2.0	22.0	0.0
3.0	22.0	0.0
4.0	22.0	0.0
5.0	22.0	0.0
6.0	22.0	218.53860837009387
7.0	22.0	0.0
8.0	22.0	0.0
9.0	22.0	0.0
10.0	22.0	0.0
11.0	22.0	0.0
12.0	22.0	0.0
13.0	22.0	-326.75827555992635
14.0	22.0	0.0
15.0	22.0	0.0
16.0	22.0	0.0
17.0	22.0	0.0
18.0	22.0	0.0
19.0	22.0	0.0
20.0	22.0	0.0
21.0	22.0	0.0
22.0	22.0	0.0
23.0	22.0	0.0
24.0	22.0	0.0
25.0	22.0	0.0
26.0	22.0	0.0
27.0	22.0	0.0
28.0	22.0	0.0
1.0	23.0	0.0
2.0	23.0	0.0
3.0	23.0	0.0
4.0	23.0	0.0
5.0	23.0	0.0
6.0	23.0	0.0
7.0	23.0	0.0
8.0	23.0	0.0
9.0	23.0	0.0
10.0	23.0	0.0
11.0	23.0	0.0
12.0	23.0	0.0
13.0	23.0	0.0
14.0	23.0	0.0
15.0	23.0	0.0
16.0	23.0	0.0
17.0	23.0	0.0
18.0	23.0	0.0
19.0	23.0	0.0
20.0	23.0	0.0
21.0	23.0	0.0
22.0	23.0	0.0
23.0	23.0	0.0
24.0	23.0	0.0
25.0	23.0	0.0
26.0	23.0	0.0
27.0	23.0	0.0
28.0	23.0	0.0
1.0	24.0	0.0
2.0	24.0	0.0
3.0	24.0	0.0
4.0	24.0	0.0
5.0	24.0	0.0
6.0	24.0	0.0
7.0	24.0	0.0
8.0	24.0	0.0
9.0	24.0	0.0
10.0	24.0	0.0
11.0	24.0	0.0
12.0	24.0	0.0
13.0	24.0	0.0
14.0	24.0	0.0
15.0	24.0	0.0
16.0	24.0	0.0
17.0	24.0	0.0
18.0	24.0	0.0
19.0	24.0	0.0
20.0	24.0	0.0
21.0	24.0	0.0
22.0	24.0	0.0
23.0	24.0	0.0
24.0	24.0	0.0
25.0	24.0	0.0
26.0	24.0	0.0
27.0	24.0	0.0
28.0	24.0	0.0
1.0	25.0	0.0
2.0	25.0	0.0
3.0	25.0	0.0
4.0	25.0	0.0
5.0	25.0	0.0
6.0	25.0	0.0
7.0	25.0	0.0
8.0	25.0	0.0
9.0	25.0	0.0
10.0	25.0	0.0
11.0	25.0	0.0
12.0	25.0	0.0
13.0	25.0	0.0
14.0	25.0	0.0
15.0	25.0	0.0
16.0	25.0	0.0
17.0	25.0	0.0
18.0	25.0	0.0
19.0	25.0	0.0
20.0	25.0	0.0
21.0	25.0	0.0
22.0	25.0	0.0
23.0	25.0	0.0
24.0	25.0	0.0
25.0	25.0	0.0
26.0	25.0	0.0
27.0	25.0	0.0
28.0	25.0	0.0
1.0	26.0	0.0
2.0	26.0	0.0
3.0	26.0	0.0
4.0	26.0	0.0
5.0	26.0	0.0
6.0	26.0	0.0
7.0	26.0	0.0
8.0	26.0	0.0
9.0	26.0	0.0
10.0	26.0	0.0
11.0	26.0	0.0
12.0	26.0	0.0
13.0	26.0	0.0
14.0	26.0	0.0
15.0	26.0	0.0
16.0	26.0	0.0
17.0	26.0	0.0
18.0	26.0	0.0
19.0	26.0	0.0
20.0	26.0	0.0
21.0	26.0	0.0
22.0	26.0	0.0
23.0	26.0	0.0
24.0	26.0	0.0
25.0	26.0	0.0
26.0	26.0	0.0
27.0	26.0	0.0
28.0	26.0	0.0
1.0	27.0	0.0
2.0	27.0	0.0
3.0	27.0	0.0
4.0	27.0	0.0
5.0	27.0	0.0
6.0	27.0	0.0
7.0	27.0	0.0
8.0	27.0	0.0
9.0	27.0	0.0
10.0	27.0	0.0
11.0	27.0	0.0
12.0	27.0	0.0
13.0	27.0	0.0
14.0	27.0	0.0
15.0	27.0	0.0
16.0	27.0	0.0
17.0	27.0	0.0
18.0	27.0	0.0
19.0	27.0	0.0
20.0	27.0	0.0
21.0	27.0	0.0
22.0	27.0	0.0
23.0	27.0	0.0
24.0	27.0	0.0
25.0	27.0	0.0
26.0	27.0	0.0
27.0	27.0	0.0
28.0	27.0	0.0
1.0	28.0	0.0
2.0	28.0	0.0
3.0	28.0	0.0
4.0	28.0	0.0
5.0	28.0	0.0
6.0	28.0	0.0
7.0	28.0	0.0
8.0	28.0	0.0
9.0	28.0	0.0
10.0	28.0	0.0
11.0	28.0	0.0
12.0	28.0	0.0
13.0	28.0	0.0
14.0	28.0	0.0
15.0	28.0	0.0
16.0	28.0	0.0
17.0	28.0	0.0
18.0	28.0	0.0
19.0	28.0	0.0
20.0	28.0	0.0
21.0	28.0	0.0
22.0	28.0	0.0
23.0	28.0	0.0
24.0	28.0	0.0
25.0	28.0	0.0
26.0	28.0	0.0
27.0	28.0	0.0
28.0	28.0	0.0
